data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6710340,804,UKR30555,30555,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Health Workers (Ukraine)",6,,,0,60,Europe,Ukraine,Lviv,"Lviv Municipality",,Lviv,49.8407,24.0305,1,"Politychna Krytyka",National,"On 19 December, health workers protested in Lviv demanding raise in their salaries and involvement of medics in designing the reform in the health sector. [size=no report]",0,1578510535,UKR
6711364,887,YEM45590,45590,"19 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,1,"Military Forces of Yemen (2012-)",,1,11,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Al Jubb",13.8309,44.6009,2,"Yemen Press; Yemen Data Project","Local partner-National","On 19 December 2019, clashes erupted between pro-Houthi forces and pro-Hadi forces on the Al Jubb and Al Fajir frontlines (Qaatabah, Ad Dali) and on the Battar frontline (Al Husha, Ad Dali). Clashes were triggered by the arrival of pro-Houthi reinforcements coming from Damt and Ibb. No fatalities nor injuries reported.",0,1578511258,YEM
6708037,422,LBN3036,3036,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,North,Tripoli,,Tripoli,34.4367,35.8497,1,"National News Agency Lebanon; AlManar TV",National,"On December 19 2019, On day 64 of the anti-government demonstrations, demonstrators blocked several roads in Tripoli City. Two sound bombs exploded throughout the day near the Abi Samra area. A convoy of motorcycles drove towards the Palma road to join demonstrators. Demonstrators also blocked a main road near the Quality Inn hotel, and gathered at the Salam roundabout. [size=no report]",0,1578503873,LBN
6710341,804,UKR30554,30554,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Health Workers (Ukraine)",6,,,0,60,Europe,Ukraine,"Kiev City",Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,1,"Politychna Krytyka",National,"On 19 December, about 70 health workers protested in central Kyiv demanding raise in their salaries and involvement of medics in designing the reform in the health sector. [size=about 70]",0,1578510535,UKR
6711365,887,YEM45591,45591,"19 December 2019",2019,1,"Violence against civilians","Abduction/forced disappearance","Police Forces of Yemen (2012-)","STC: Southern Transitional Council",1,"Civilians (Yemen)","Government of Yemen (2012-)",7,17,"Middle East",Yemen,Aden,Craiter,,"Aden-Hayy al Qati",12.7764,45.0411,1,"Yemen Data Project; Al Mashhad Al Yemeni","Local partner-National","On 19 December 2019, a pro-STC group of security forces reportedly broke into the Central Bank of Yemen and abducted Nayf al Humaydi, Director of the Ministry of Interior's Budget Department, in Hayy al Qati neighbourhood of Craiter district (Aden). The pro-STC group, composed by 20 military vehicles, was led by Aden's former Security Director Shilal Shay.",0,1578511258,YEM
6708038,422,LBN3049,3049,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,Beirut,Beirut,,Beirut-Mazraa,33.8783,35.5073,1,"National News Agency Lebanon; Murr TV",National,"On December 19 2019, On day 64 of the anti-government demonstrations, demonstrators blocked the Qasqas road in Beirut and a road outside the Sport City stadium in Beirut. [size=no report]",0,1578503873,LBN
6711366,887,YEM45592,45592,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2016-) Supreme Political Council",,1,"National Resistance Forces",,3,13,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 19 December 2019, pro-Houthi forces reportedly fired calibre 120mm and 82mm mortar shells and Howitzer artillery at anti-Houthi National Resistance forces east of Ad Durayhimi district (Al Hudaydah). No fatalities nor injuries reported.",0,1578511258,YEM
6711367,887,YEM45593,45593,"19 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,1,"National Resistance Forces",,3,13,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 19 December 2019, pro-Houthi forces reportedly fired ZU-23 cannon shells, calibre 12.7mm and 14.5mm medium weapons, and PK machine guns at anti-Houthi National Resistance forces north and south of Ad Durayhimi district (Al Hudaydah). No fatalities nor injuries reported.",0,1578511258,YEM
6709064,422,LBN3100,3100,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,North,Koura,,"Kfar Hazir",34.3111,35.7753,2,"National News Agency Lebanon",National,"On December 19 2019, On day 64 of the anti-government demonstrations, demonstrators blocked the Kfar Hazir-Koura highway. [size=no report]",0,1578503876,LBN
6711368,887,YEM45594,45594,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,"Civilians (Yemen)",,7,37,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ad Durayhimi",14.637,43.0551,2,"Yemen Data Project; Al Masirah","Local partner-National","On 19 December 2019, anti-Houthi National Resistance forces reportedly fired mortar shells at Al Jirbah as Sufla village (Ad Durayhimi, Al Hudaydah), injuring a child.",0,1578511258,YEM
6716232,760,SYR73348,73348,"19 December 2019",2019,1,Battles,"Government regains territory","Military Forces of Syria (2000-)","QDW: National Defense Forces; LaQ: Quds Brigade; Allied Syrian and/or Russian Forces",1,"Opposition Rebels (Syria)","Islamist Militia (Syria)",2,12,"Middle East",Syria,Idleb,"Al Ma'ra",Tamanaah,"Um Jalal",35.5033,36.7868,1,"Liveuamap; SOHR","Local partner-New media","On 19 December 2019, regime forces captured Um Jalal in Idleb following clashes between regime forces, supported by National Defense Forces and Quds Brigade militias, and rebel and Islamist factions. Clashes were accompanied by exchange of shelling and airstrikes by regime and/or Russian warplanes. Clashes, airstrikes and shelling in Raffa, Um Jalal, Um al Tinah, Al-Khuraybah, Rabiah, Ash Sha'rah, Barnan, Sihal, Farja, Abu Habbeh, and other areas in the south-eastern countryside of Idleb resulted in the killing of 42 regime and National Defense Forces and Quds Brigade militias and 70 rebel and Islamistfactions fighters. Total fatalities of 112 are split as follows: 11 Raffa, 11 Um Jalal, 10 Um al Tinah, 10 Al-Khuraybah, 10 Rabiah, 10 Ash Sha'rah, 10 Barnan, 10 Sihal, 10 Farja, 10 Abu Habbeh, and 10 for other areas in the south-eastern countryside of Idleb.",11,1578515226,SYR
6711369,887,YEM45595,45595,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Ash Shaykh al Hasamah",14.7702,43.072,1,"Yemen Data Project; Al Masirah","Local partner-National","On 19 December 2019, anti-Houthi National Resistance forces reportedly fired machine guns at Zafaran and Mahall ash Shaykh villages (Ad Durayhimi, Al Hudaydah). No fatalities nor injuries reported.",0,1578511258,YEM
6714441,356,IND68267,68267,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"Southern Asia",India,Uttarakhand,Haridwar,Roorkee,Roorkee,29.8663,77.8911,2,"Amar Ujala",National,"On Dec 19, protests were led by INC over the Citizenship (Amendment) Act, 2019 (CAA) in Kaliyar near Roorkee (Uttarakhand). [size=no report]",0,1578514387,IND
6715721,356,IND68251,68251,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Vellore,Vellore,Vellore,12.9184,79.1325,1,"The Hindu",National,"On December 19, students from the Government Law College staged a protest in Vellore city (Vellore, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens (NRC). [size=no report]",0,1578514389,IND
6857289,356,IND68292,68292,"19 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","BJP: Bharatiya Janata Party",5,"Rioters (India)","CPI(M): Communist Party of India (Marxist)",5,55,"Southern Asia",India,Tripura,"South Tripura",Belonia,Belonia,23.2504,91.4679,1,"South Asia Terrorism Portal; Tripura Infoway; Telegraph (India)",Other-Subnational,"On 19 December, workers of BJP and CPI (M) clashed and pelted stones at each other at Belonia (South Tripura district, Tripura) during demonstrations relating to the Citizenship (Amendment) Act, 2019 (CAA). Two police officers suffered injuries. [size=no report]",0,1580849930,IND
6711370,887,YEM45596,45596,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,"Bir az Zafaran",14.7192,43.0575,1,"Yemen Data Project; Al Masirah","Local partner-National","On 19 December 2019, anti-Houthi National Resistance forces reportedly fired machine guns at Zafaran and Mahall ash Shaykh villages (Ad Durayhimi, Al Hudaydah). No fatalities nor injuries reported.",0,1578511258,YEM
6711371,887,YEM45597,45597,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","Ad Durayhimi",,Shajan,14.6396,43.1055,1,"Al Masirah; Yemen Data Project","Local partner-National","On 19 December 2019, anti-Houthi National Resistance forces reportedly fired 14 artillery shells at Shajan village (Ad Durayhimi, Al Hudaydah). No fatalities nor injuries reported.",0,1578511258,YEM
6715723,356,IND68228,68228,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Maharashtra,Osmanabad,Osmanabad,Osmanabad,18.1841,76.0381,1,"The Hindu",National,"On 19 December, students of the Tata Institute of Social Sciences held a protest in Osmanabad (Osmanabad, Maharashtra) against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens (NRC). [size=no report]",0,1578514389,IND
6724171,566,NIG15906,15906,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Nigeria)","Labour Group (Nigeria)",6,,,0,60,"Western Africa",Nigeria,"Federal Capital Territory","Abuja Municipal",,Abuja,9.0833,7.5333,1,"Daily Trust (Nigeria); Nigeria Punch",Subnational-National,"On 19 December 2019, employees of NIPOST in Abuja demonstrated over the plan to outsource the stamp duty to the Federal Inland Revenue Service. [size=no report]",0,1579554010,NGA
6711372,887,YEM45598,45598,"19 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah","At Tuhayat",,"Al Jabaliyah",14.0725,43.1589,1,"Yemen Data Project; Al Masirah","Local partner-National","On 19 December 2019, anti-Houthi National Resistance forces reportedly fired 3 artillery rockets at Al Jabaliyah area (At Tuhayat, Al Hudaydah). No fatalities nor injuries reported.",0,1578511258,YEM
6724172,566,NIG15907,15907,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Nigeria)","Labour Group (Nigeria)",6,,,0,60,"Western Africa",Nigeria,"Federal Capital Territory","Abuja Municipal",,Abuja,9.0833,7.5333,1,"The Cable (Nigeria); Blueprint",National,"On 19 December 2019, legislative aides demonstrated over unpaid allowances in Abuja at the National Assembly. [size=no report]",0,1579554010,NGA
6711373,887,YEM45599,45599,"19 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,1,"National Resistance Forces","Giants Brigade",3,13,"Middle East",Yemen,"Al Hudaydah","At Tuhayat",,"At Tuhayta",14.1836,43.2264,2,"Yemen Press Agency; Yemen Data Project","Local partner-National","On 19 December 2019, clashes erupted between pro-Houthi groups and anti-Houthi Giants Brigade forces in At Tuhayta district (Al Hudaydah). 2 Giants Brigade commanders were killed.",2,1578511258,YEM
6711885,887,YEM45589,45589,"19 December 2019",2019,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Al Fajir",13.8667,44.6,2,"Nukhba Hadramawt",National,"On 19 December, pro-Houthi reinforcements were reported to be heading to the al-Maris (Damt, Ad Dali) and al-Fajir (Qaatabah, Ad Dali) fronts from the city of Damt (Damt, Ad Dali) in response to a recent uptick in clashes with Southern Resistance forces in the area.",0,1578511260,YEM
6714445,356,IND68265,68265,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","SP: Samajwadi Party",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"Uttar Pradesh",Mathura,Mathura,Mathura,27.5035,77.6721,1,"Amar Ujala",Subnational,"On Dec 19, protests were held by SP members over the Citizenship (Amendment) Act, 2019 (CAA) in Mathura (UP). At least 31 protesters were detained by the police. [size=at least 31]",0,1578514387,IND
6715469,356,IND68299,68299,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","CPI(M): Communist Party of India (Marxist)",6,,,0,60,"Southern Asia",India,"West Bengal",Darjeeling,Siliguri,Siliguri,26.7272,88.3984,1,"Siliguri Times",Subnational,"On 19 December, protesters on behalf of CPI (M) held rally at Siliguri (Darjeeling district, West Bengal) demonstrating against the Citizenship (Amendment) Act, 2019 (CAA), NRC and NPR. [size=no report]",0,1578514389,IND
6724173,566,NIG15908,15908,"19 December 2019",2019,2,Protests,"Peaceful protest","Protesters (Nigeria)","Women (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Delta,Burutu,,"Bulou Ozobo",5.0446,5.6789,1,"Nigeria Punch; Daily Trust (Nigeria); Daily Post (Nigeria)",National,"On 19 December 2019 (or around), residents of Ozobo community, mainly women in their hundreds, demonstrated at the Beneside Flow Station of Shell. [size=hundreds]",0,1579554010,NGA
6711374,887,YEM45600,45600,"19 December 2019",2019,1,Battles,"Armed clash","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah","At Tuhayat",,"At Tuhayta",14.1836,43.2264,2,"Yemen Data Project; Al Amaliqah","Local partner-National","On 19 December 2019, anti-Houthi National Resistance forces reportedly thwarted a pro-Houthi incursion north of At Tuhayta district (Al Hudaydah). During the clashes, heavy and medium weapons were deployed, as well as artillery shells. Pro-Houthi forces suffered human and equipment losses. Unknown number of fatalities coded as 10.",10,1578511258,YEM
6724174,566,NIG15910,15910,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Nigeria)","NARD: National Association of Resident Doctors; Health Workers (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Osun,"Ife Central",,Ile-Ife,7.4824,4.5603,1,"Nigeria Punch; Daily Trust (Nigeria); Daily Post (Nigeria)",National,"On 19 December 2019, members of NARD in Ile-Ife demonstrated over the killing of a professor. [size=no report]",0,1579554010,NGA
6708815,792,TUR10438,10438,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (Turkey)","Labour Group (Turkey)",6,"Police Forces of Turkey (2016-)",,1,16,"Middle East",Turkey,Ankara,Cankaya,,Kizilay,39.9211,32.8508,1,"Human Rights Foundation of Turkey",Other,"On December 19, 4 public workers who were dismissed by a government decree organised a protest event at Yuksel Street in Cankaya district of Ankara to demand their jobs back. Police intervened and detained 4 protesters. [size=4]",0,1578503875,TUR
6711375,887,YEM45601,45601,"19 December 2019",2019,1,"Strategic developments","Change to group/activity","National Resistance Forces",,3,,,0,30,"Middle East",Yemen,"Al Hudaydah",Hays,,"Bayt Maghari",13.9363,43.4555,2,"Al Masirah; Yemen Data Project","Local partner-National","On 19 December 2019, an anti-Houthi National Resistance forces military bulldozer reportedly established new fortifications southwest of Maghari village (Hays, Al Hudaydah).",0,1578511258,YEM
6711887,887,YEM45587,45587,"19 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali",Juban,,Juban,14.0116,44.8746,2,"Nukhba Hadramawt",National,"On 19 December, internal factions of pro-Houthi forces reportedly clashed in Juban district (Juban, Ad Dali) over pre-existing disputes. There were no reports of injuries or fatalities.",0,1578511260,YEM
6724175,566,NIG15911,15911,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Togo)",,6,,,0,60,"Western Africa",Nigeria,Lagos,"Lagos Island",,Lagos,6.4531,3.3958,1,"Nigeria Punch; Vanguard (Nigeria)",National,"On 19 December 2019, Togolese nationals demonstrated in Lagos against a fourth term in office for President Gnassimgbe. [size=no report]",0,1579554010,NGA
6708304,368,IRQ22584,22584,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Students (Iraq); Teachers (Iraq)",6,,,0,60,"Middle East",Iraq,Qadissiya,Hamza,,Hamza,31.7244,44.9769,1,"Al Mirbad",National,"On Dec 19, hundreds of students and teaching staff in Hamza, Qadissiya province protested in front of the education department in support of the general protest movement. [size=hundreds]",0,1578503874,IRQ
6711376,887,YEM45602,45602,"19 December 2019",2019,1,Battles,"Armed clash","National Resistance Forces",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Al Hudaydah",Hays,,"Bayt Maghari",13.9363,43.4555,2,"Al Amaliqah; Yemen Data Project","Local partner-National","On 19 December 2019, a pro-Houthi force composed by hundreds of fighters reportedly attacked anti-Houthi National Resistance forces positions northwest of Maghar village (Hays, Al Hudaydah). Anti-Houthi forces deployed heavy and medium weapons and artillery shells and thwarted the incursion. Dozens of pro-Houthi elements were killed and injured and heavy and medium weapons destroyed. Dozens of fatalities and injuries coded as 6.",6,1578511258,YEM
6711378,887,YEM45604,45604,"19 December 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Yemen (2016-) Supreme Political Council",,1,"Civilians (Yemen)",,7,17,"Middle East",Yemen,Hajjah,Abs,,"Bani Hasan",16.1087,43.1423,2,"Khabar News Agency (Yemen); Yemen Data Project","Local partner-National","On 19 December 2019, a Houthi-planted landmine reportedly detonated hitting 2 children and injuring them in Al Awa area under Bani Hasan area (Abs, Hajjah).",0,1578511258,YEM
6713170,180,DRC16276,16276,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Democratic Republic of Congo)","LUCHA: Fight for Change",6,,,0,60,"Middle Africa","Democratic Republic of Congo",Nord-Kivu,Goma,Goma,Goma,-1.6933,29.2339,1,24hcongo,National,"On 19 December 2019, LUCHA protested in Goma against the renewal of the MONUSCO mandate. [Size=unreported].",0,1578512390,COD
6711379,887,YEM45605,45605,"19 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,1,"Military Forces of Yemen (2012-)","Militia (Pro-Government)",1,11,"Middle East",Yemen,Marib,Mahliyah,,Qaniyah,14.5712,45.27,2,"Taiz News; Yemen Data Project","Local partner-National","On 19 December 2019, pro-Houthi forces reportedly thwarted an incursion of anti-Houthi groups on the Qaniyah frontline (Mahliyah, Marib). Anti-Houthi forces suffered equipment and human losses. Unknown number of fatalities coded as 10.",10,1578511258,YEM
6713940,710,SAF12060,12060,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (South Africa)",,6,,,0,60,"Southern Africa","South Africa","Western Cape","City of Cape Town","City of Cape Town",Vrygrond,-34.084,18.4853,1,"Rob Beezy","New media","On 19 December 2019, demonstration action was reported in Vrygrond, Cape Town. [size=no report].",0,1578512392,ZAF
6708565,422,LBN3076,3076,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,Beirut,Beirut,,"Beirut-Ras Beirut",33.8919,35.4816,1,"An Nahar",Regional,"On December 19 2019, On day 64 of the anti-government demonstrations, demonstrators gathered outside the house of PM designate Hassan Diab in Beirut's Tallet al Khayat, and chanted slogans in support of the president. [size=no report]",0,1578503875,LBN
6709077,368,IRQ22588,22588,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Teachers (Iraq)",6,,,0,60,"Middle East",Iraq,Sulaymaniyah,Chamchamal,,Chamchamal,35.5336,44.8343,1,"NRT News",National,"On Dec 19, teachers working without contracts protested in Chamchamal district calling for full employment. Protesters were also angry at delays in their salaries being paid. [size=no report]",0,1578503876,IRQ
6715221,356,IND68230,68230,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Madhya Pradesh",Panna,Panna,Panna,24.7178,80.1816,1,"Indo-Asian News Service",Regional,"On 19 December, students held a protest in Panna (Panna, Madhya Pradesh) against the Citizenship (Amendment) Act, 2019 (CAA) and submitted a memorandum to the President through the Tehsildar. [size=no report]",0,1578514388,IND
6711382,887,YEM45609,45609,"19 December 2019",2019,1,Battles,"Armed clash","Military Forces of Yemen (2012-)",,1,"Military Forces of Yemen (2012-) Security Belt Forces","STC: Southern Transitional Council",1,11,"Middle East",Yemen,Suqutra,Hidaybu,,Hadibu,12.6501,54.0223,1,"Al Janoob al Youm; Yemen Data Project","Local partner-National","On 19 December 2019, clashes reportedly erupted between pro-Hadi forces and pro-STC Security forces in Hadibu (Hadibu, Suqutra). Allegedly, the pro-STC commander of Al Sayr Police camp refused to hand the camp over to pro-Hadi forces, triggering the clashes that resulted in injuries for both factions.",0,1578511258,YEM
6857302,804,UKR30553,30553,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Farmers (Ukraine); National Corps Party; Traditions and Order",6,,,0,60,Europe,Ukraine,"Kiev City",Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,1,"LIGA.net; Tradition and Order; Novoye Vremya Ukraine; Sputnik News Service; Ukraine General Newswire; National Corps",Other-National,"On 19 December, more than 100 activists, farmers, members of Traditions and Order and National Corps, blocked the central street in Kyiv in protest against the opening of the land market to foreign investors. [size=more than 100]",0,1580849930,UKR
6708567,422,LBN3078,3078,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,North,Tripoli,,Beddawi,34.4469,35.8678,1,"An Nahar",Regional,"On December 19 2019, On day 64 of the anti-government demonstrations, demonstrators blocked the Beddawi highway in both directions. [size=no report]",0,1578503875,LBN
6710359,70,BIH474,474,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Bosnia and Herzegovina)","Health Workers (Bosnia and Herzegovina)",6,,,0,60,Europe,"Bosnia and Herzegovina","Federation of Bosnia and Herzegovina","Sarajevo Canton",,Sarajevo-Centar,43.8704,18.4142,1,"Radio Sarajevo",National,"On 19 December, heath workers protested in Sarajevo, Bosnia and Herzegovina demanding better working conditions and higher salaries on a cantonal level [size=no report].",0,1578510535,BIH
6711383,887,YEM45610,45610,"19 December 2019",2019,1,"Strategic developments",Agreement,"Military Forces of Yemen (2012-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Taizz,"Al Misrakh",,"Al Aqrud",13.435,44.0512,1,"Al Masirah; Al Methaq News; Yemen Data Project","Local partner-National","On 19 December 2019, pro-Houthi forces and pro-Hadi groups reportedly agreed on a prisoner exchange in Al Aqrud area (Al Misrakh, Taizz). Pro-Hadi sources report that pro-Houthi forces released 75 civilians, while pro-Hadi groups released 60 pro-Houthi prisoners; pro-Houthi sources only mention the release of pro-Houthi prisoners.",0,1578511258,YEM
6708568,422,LBN3079,3079,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)",,6,,,0,60,"Middle East",Lebanon,North,Miniyeh-Daniyeh,,Miniyeh,34.4809,35.9366,1,"An Nahar",Regional,"On December 19 2019, On day 64 of the anti-government demonstrations, demonstrators blocked the Miniyeh highway in both directions. [size=no report]",0,1578503875,LBN
6708824,792,TUR10437,10437,"19 December 2019",2019,2,"Violence against civilians",Attack,"Police Forces of Turkey (2016-) Prison Guards",,1,"Civilians (Turkey)","Prisoners (Turkey)",7,17,"Middle East",Turkey,Manisa,Manisa,,"Manisa T Type Prison",38.7366,27.4135,1,"Human Rights Foundation of Turkey",Other,"As reported on December 19, prisoners of the Manisa T Type prison were physically attacked by prison guards when they rejected to stand at attention in a military-style order during the daily roll-calls in the prison.",0,1578503875,TUR
6714712,356,IND68258,68258,"19 December 2019",2019,1,Battles,"Armed clash","Military Forces of India (2014-)","Police Forces of India (2014-) Border Security Force",1,"Military Forces of Pakistan (2018-)",,8,18,"Southern Asia",India,"Jammu and Kashmir",Rajouri,Naushera,Naushera,33.1599,74.2408,2,"Daily Excelsior",Subnational,"On 19 Dec, Indian and Pakistan military forces exchanged fire across the LoC in Naushera sector area (Rajouri district, J&K).",0,1578514387,IND
6708313,368,IRQ22581,22581,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Students (Iraq)",6,,,0,60,"Middle East",Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,"Al Mirbad",National,"On Dec 19, hundreds of protesters, including dozens of students in Nassriya city rejected the nomination of a number of candidates proposed for the position of prime minister and called for the complete overhaul of the system and in rejection of the kidnapping and assassination campaigns on activists. [size=hundreds]",0,1578503874,IRQ
6710361,804,UKR30557,30557,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","National Corps Party; National Militia; Farmers (Ukraine)",6,,,0,60,Europe,Ukraine,Kharkiv,Kharkiv,,Kharkiv,49.9808,36.2527,2,Reporter-ua,National,"On 19 December, up to 100 activists, including farmers, members of National Corps and National Militia, blocked a road near Kharkiv in protest against the opening of the land market to foreign investors. [size=up to 100]",0,1578510535,UKR
6715482,356,IND68180,68180,"19 December 2019",2019,1,Battles,"Armed clash","CPI (Maoist): Communist Party of India (Maoist)",,2,"Police Forces of India (2014-) District Reserve Group","Police Forces of India (2014-) Central Reserve Police Force; Police Forces of India (2014-)",1,12,"Southern Asia",India,Chhattisgarh,Sukma,Konta,Chintagufa,18.2534,81.2434,2,"South Asia Terrorism Portal",Other,"On 19 December, two cadres of Communist Party of India-Maoist (CPI-Maoist) were killed in an exchange of fire with Security Forces (SFs) - a joint team of local police, the District Reserve Guard (DRG), and Central Reserve Police Force (CRPF) during two encounters under Chintagufa Police Station limits (Sukma, Chhattisgarh).",2,1578514389,IND
6715483,356,IND68179,68179,"19 December 2019",2019,1,"Strategic developments","Disrupted weapons use","Police Forces of India (2014-)",,1,"CPI (Maoist): Communist Party of India (Maoist)",,2,12,"Southern Asia",India,"Andhra Pradesh","East Godavari","Y. Ramavaram","Y. Ramavaram",17.6795,81.9571,2,"South Asia Terrorism Portal",Other,"On 19 December, police unearthed a Communist Party of India-Maoist (CPI-Maoist) dump during a combing operation from a cave in the forests near Selaganuri village under Y Ramavaram Mandal (East Godavari, Andhra Pradesh) and recovered 46 gelatin sticks used for landmines, 12 bore guns, six empty cartridges and some land mines.",0,1578514389,IND
6708316,368,IRQ22585,22585,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,2,"Al Mirbad",National,"On Dec 19, a number of workers from cleaning companies contracted by BP in Basra district renewed their protest against the slow response to their demands, which have yet to be met. [size=dozens]",0,1578503874,IRQ
6712412,608,PHL9805,9805,"19 December 2019",2019,1,"Violence against civilians",Attack,"Anti-Drug Vigilantes (Philippines)",,3,"Civilians (Philippines)","Drug Suspects (Philippines)",7,37,"South-Eastern Asia",Philippines,"Central Visayas","Negros Oriental",Valencia,Valencia,9.2817,123.2446,1,"Negros Chronicle",Subnational,"A drug suspect was shot dead in a vigilante-style attack by unidentified armed assailants along Luzuriaga Street in Valencia, Negros Oriental on 19 December 2019. The drug suspect was also a suspect in a fraud case and had just posted bail.",1,1578511387,PHL
